"id","race","sex","age","juv_fel_count","juv_misd_count","priors_count","charge_degree","compas_risk_score","two_year_recid","compas_binary_class","random_split"
9408,"other",1,55,0,0,5,1,1,1,0,"train"
9412,"black",1,36,0,0,1,0,1,0,0,"test"
9413,"black",0,34,0,0,16,1,9,1,1,"train"
9414,"white",0,41,0,0,1,0,2,1,0,"train"
9415,"white",0,57,0,0,7,1,1,0,0,"train"
9416,"black",0,26,0,0,1,1,5,0,1,"train"
9417,"white",0,39,0,0,2,1,6,1,1,"train"
9419,"black",0,45,0,0,0,1,3,1,0,"test"
9420,"black",0,26,0,0,2,1,3,0,0,"train"
9425,"white",1,48,0,0,0,1,1,0,0,"train"
9428,"white",0,52,0,0,7,0,2,0,0,"train"
9429,"hispanic",0,22,0,0,2,1,3,1,0,"train"
9433,"black",1,43,0,0,0,0,1,0,0,"train"
9434,"black",0,35,0,0,2,1,1,0,0,"test"
9435,"white",0,24,0,0,3,1,5,0,1,"train"
9436,"black",0,27,0,0,11,1,7,1,1,"train"
9437,"hispanic",0,23,0,1,2,1,9,0,1,"train"
9438,"black",0,56,0,0,28,1,7,0,1,"test"
9439,"black",0,28,0,0,2,1,6,1,1,"test"
9440,"black",0,21,0,0,0,1,5,0,1,"train"
9441,"black",0,33,0,0,5,0,9,1,1,"train"
9442,"black",0,25,0,0,1,1,8,1,1,"test"
9443,"black",0,36,0,2,17,1,8,1,1,"train"
9444,"white",1,25,0,0,0,1,5,0,1,"train"
9446,"other",0,31,0,0,3,1,6,0,1,"test"
9448,"white",0,46,0,0,0,0,5,0,1,"train"
9450,"black",1,24,0,0,0,1,7,0,1,"test"
9451,"black",0,28,0,0,4,1,7,1,1,"test"
9452,"black",0,28,0,0,12,0,7,1,1,"test"
9458,"black",0,23,0,0,0,0,3,1,0,"train"
9459,"other",0,24,0,0,0,0,3,0,0,"train"
9460,"hispanic",0,40,0,0,0,0,3,0,0,"train"
9461,"hispanic",0,36,0,0,1,0,2,0,0,"test"
9462,"white",0,50,0,0,1,0,6,1,1,"train"
9463,"hispanic",0,33,0,0,1,0,1,0,0,"train"
9464,"white",0,24,0,0,0,0,2,0,0,"train"
9465,"black",1,55,0,0,2,1,1,0,0,"train"
9467,"black",0,22,0,0,0,1,7,1,1,"test"
9473,"black",0,38,0,0,14,1,7,0,1,"test"
9475,"black",0,31,0,0,1,1,1,0,0,"test"
9476,"black",1,30,0,0,3,1,2,0,0,"train"
9479,"white",0,52,0,0,1,1,1,0,0,"test"
9483,"black",0,37,0,0,16,1,8,1,1,"train"
9484,"white",1,41,0,0,1,0,2,0,0,"test"
9486,"black",0,20,0,0,0,1,5,1,1,"train"
9488,"white",0,21,0,0,0,0,4,1,0,"test"
9491,"white",0,22,0,0,1,0,5,0,1,"train"
9492,"black",0,38,0,0,7,0,6,0,1,"test"
9493,"black",0,31,0,0,0,1,5,0,1,"train"
9494,"white",0,28,0,0,0,1,7,0,1,"train"
9495,"hispanic",0,21,0,1,2,1,7,1,1,"train"
9497,"black",0,39,0,0,1,1,8,0,1,"test"
9499,"black",0,34,0,0,22,1,7,1,1,"train"
9500,"white",0,32,0,1,2,1,2,0,0,"train"
9501,"hispanic",0,45,0,0,0,0,1,0,0,"train"
9504,"black",0,36,0,0,7,0,5,0,1,"test"
9506,"black",0,24,0,0,0,0,9,1,1,"test"
9509,"black",0,27,0,0,9,1,7,1,1,"train"
9511,"hispanic",0,30,0,0,0,1,1,0,0,"train"
9512,"black",0,61,0,0,8,0,6,0,1,"train"
9513,"black",0,43,0,0,2,1,1,0,0,"train"
9515,"black",0,26,0,0,1,1,4,0,0,"train"
9516,"black",0,32,0,3,7,1,2,0,0,"train"
9517,"white",1,57,0,0,2,1,1,0,0,"test"
9518,"white",1,40,0,0,0,0,1,0,0,"train"
9519,"white",0,33,0,0,6,1,6,1,1,"train"
9523,"black",0,30,0,0,2,1,5,1,1,"train"
9524,"white",0,29,0,0,1,0,10,0,1,"train"
9526,"white",1,21,0,0,1,1,8,0,1,"train"
9527,"black",0,36,0,0,2,0,2,0,0,"train"
9528,"black",0,59,0,0,17,1,4,0,0,"test"
9529,"black",0,35,0,0,6,1,8,1,1,"train"
9530,"hispanic",0,49,0,0,0,0,2,0,0,"train"
9531,"hispanic",0,26,0,0,5,1,9,1,1,"train"
9532,"black",0,21,0,1,2,1,5,1,1,"train"
9534,"black",0,49,0,0,29,1,6,1,1,"train"
9535,"hispanic",0,23,0,0,1,1,10,0,1,"train"
9536,"black",1,37,0,0,23,0,8,1,1,"train"
9537,"hispanic",0,33,0,0,0,0,2,0,0,"test"
9538,"black",0,20,1,0,1,1,3,1,0,"test"
9539,"white",0,28,0,0,1,1,10,0,1,"train"
9540,"black",0,29,0,0,3,1,2,1,0,"train"
9541,"black",0,25,0,0,1,1,5,1,1,"train"
9542,"black",0,20,0,0,2,1,8,1,1,"train"
9544,"white",0,30,0,0,3,0,9,1,1,"train"
9545,"black",0,55,0,0,5,1,4,0,0,"train"
9547,"white",0,26,0,0,0,0,4,0,0,"train"
9548,"white",1,52,0,0,6,1,1,0,0,"train"
9550,"black",0,52,0,0,16,1,8,1,1,"train"
9552,"hispanic",0,27,0,0,1,1,7,1,1,"train"
9553,"white",0,60,0,0,2,0,2,0,0,"train"
9554,"white",0,44,0,0,0,0,2,0,0,"train"
9556,"hispanic",0,30,0,0,1,1,2,0,0,"train"
9557,"black",1,25,0,0,2,0,4,0,0,"train"
9560,"white",1,20,0,0,4,1,8,1,1,"train"
9561,"white",0,28,0,0,3,1,7,1,1,"train"
9562,"black",0,39,0,0,3,0,4,0,0,"train"
9563,"white",0,22,0,0,1,1,6,0,1,"train"
9566,"white",0,24,0,0,1,1,8,1,1,"train"
9567,"black",1,28,0,0,0,1,3,0,0,"train"
9568,"black",0,35,0,0,10,1,6,1,1,"train"
9569,"white",0,30,0,0,0,0,1,0,0,"test"
9570,"black",0,22,0,0,0,1,3,1,0,"train"
9574,"black",0,39,0,0,9,1,5,0,1,"train"
9576,"other",1,46,0,0,1,1,1,0,0,"train"
9577,"other",0,47,0,0,3,0,2,0,0,"train"
9578,"black",0,26,0,0,5,0,7,0,1,"train"
9579,"black",0,33,0,0,3,1,4,0,0,"train"
9581,"black",1,23,0,0,0,1,3,0,0,"train"
9584,"black",1,52,0,0,0,1,7,1,1,"test"
9586,"black",1,22,0,0,0,0,5,1,1,"train"
9588,"white",0,54,0,0,0,1,2,0,0,"train"
9589,"black",0,50,0,0,2,0,6,0,1,"test"
9591,"black",0,20,0,0,2,1,5,1,1,"train"
9592,"white",0,25,0,0,1,1,3,0,0,"train"
9593,"white",1,46,0,0,0,1,1,0,0,"train"
9596,"black",0,26,0,0,1,1,10,1,1,"train"
9597,"white",0,22,0,0,0,0,4,0,0,"train"
9600,"white",0,38,1,0,10,1,4,1,0,"test"
9601,"hispanic",1,36,0,0,9,1,1,1,0,"train"
9603,"black",1,34,0,0,5,1,2,1,0,"train"
9604,"black",0,18,5,0,4,1,5,1,1,"test"
9606,"white",1,26,0,0,3,1,6,1,1,"train"
9608,"white",1,23,0,0,0,1,6,0,1,"train"
9609,"hispanic",1,32,0,0,8,0,5,1,1,"train"
9612,"white",0,44,0,0,1,0,1,1,0,"train"
9613,"white",0,53,0,0,9,1,4,1,0,"test"
9616,"black",0,27,0,0,6,1,5,0,1,"test"
9617,"black",0,27,0,0,4,1,4,1,0,"train"
9618,"white",0,25,0,0,2,1,6,0,1,"train"
9619,"white",0,48,0,0,18,1,6,1,1,"train"
9620,"white",0,19,0,1,1,1,10,1,1,"train"
9621,"white",0,53,0,0,0,1,2,0,0,"train"
9624,"black",0,39,0,0,0,0,3,0,0,"train"
9625,"other",0,37,0,0,2,1,4,1,0,"train"
9626,"black",0,27,1,0,6,1,8,1,1,"train"
9627,"white",1,29,0,0,1,1,4,1,0,"train"
9628,"black",1,21,0,0,2,1,10,1,1,"train"
9629,"black",1,24,0,0,7,1,9,0,1,"train"
9630,"white",0,33,0,0,0,0,1,0,0,"train"
9631,"white",1,24,0,0,1,0,4,0,0,"test"
9632,"white",0,46,0,0,1,1,1,0,0,"train"
9633,"hispanic",0,32,0,0,7,1,7,0,1,"train"
9634,"hispanic",0,24,0,0,2,1,3,0,0,"train"
9635,"white",1,38,0,0,0,1,1,0,0,"train"
9636,"black",0,30,0,2,13,1,10,1,1,"train"
9640,"black",0,26,0,2,27,0,9,1,1,"test"
9641,"white",0,57,0,0,2,1,1,0,0,"train"
9643,"white",0,43,0,0,0,1,1,0,0,"train"
9644,"black",0,22,0,0,0,0,6,0,1,"test"
9645,"white",0,26,0,0,1,0,4,0,0,"train"
9646,"black",1,28,0,0,9,0,9,1,1,"test"
9648,"white",0,51,0,0,3,1,4,0,0,"train"
9651,"hispanic",0,41,0,0,3,1,1,0,0,"train"
9653,"white",0,24,0,0,1,1,7,0,1,"train"
9654,"black",0,48,0,0,3,1,2,1,0,"test"
9655,"white",0,26,0,0,0,0,3,1,0,"train"
9656,"black",0,31,0,0,6,1,2,1,0,"train"
9658,"black",0,27,1,2,6,0,10,0,1,"train"
9659,"black",0,25,0,0,0,0,4,0,0,"test"
9662,"white",0,56,0,0,3,0,3,0,0,"train"
9663,"black",1,29,0,0,1,0,4,0,0,"train"
9664,"white",1,30,0,0,3,1,3,1,0,"train"
9666,"black",0,21,0,0,0,1,8,0,1,"train"
9667,"white",0,22,0,0,1,1,4,1,0,"train"
9668,"black",1,28,0,0,0,0,2,0,0,"test"
9669,"black",0,35,0,0,2,1,1,0,0,"train"
9670,"white",0,23,0,0,0,1,2,0,0,"train"
9672,"black",0,48,0,0,4,1,8,0,1,"train"
9674,"white",0,22,0,1,4,0,8,1,1,"test"
9676,"black",0,37,0,0,2,1,9,0,1,"train"
9677,"black",0,33,0,0,0,1,1,0,0,"train"
9681,"black",0,23,0,0,5,1,7,1,1,"train"
9685,"black",0,22,0,0,0,0,7,1,1,"train"
9686,"black",0,24,0,0,0,1,4,0,0,"test"
9687,"black",0,44,0,0,2,0,7,0,1,"train"
9689,"black",0,26,0,0,4,0,4,0,0,"train"
9690,"black",1,26,0,0,0,0,2,0,0,"train"
9691,"black",0,29,0,0,2,1,6,0,1,"train"
9693,"hispanic",0,26,0,0,0,1,2,0,0,"test"
9695,"white",0,30,0,0,1,0,1,0,0,"train"
9698,"black",0,23,0,0,1,1,6,1,1,"test"
9699,"other",0,42,0,0,1,1,2,0,0,"test"
9703,"black",1,28,0,0,0,1,3,1,0,"train"
9704,"black",0,20,0,0,0,1,3,0,0,"test"
9706,"white",1,24,0,2,7,0,7,0,1,"train"
9707,"other",1,36,0,1,6,1,7,1,1,"test"
9708,"black",0,37,0,0,6,1,2,1,0,"train"
9709,"black",1,21,0,0,1,1,9,0,1,"test"
9710,"black",0,27,0,0,8,1,5,1,1,"test"
9712,"black",0,26,0,0,2,1,4,1,0,"test"
9713,"white",0,42,0,0,0,0,1,0,0,"test"
9714,"black",0,23,0,0,8,1,10,1,1,"test"
9715,"white",0,43,0,0,1,1,1,0,0,"train"
9717,"white",1,55,0,0,0,0,1,0,0,"train"
9720,"white",0,38,0,0,0,1,3,1,0,"train"
9722,"white",0,24,0,0,1,1,6,1,1,"train"
9723,"black",0,23,0,0,0,0,4,0,0,"train"
9724,"black",1,64,0,0,0,1,1,0,0,"train"
9725,"other",0,48,0,0,0,0,1,0,0,"train"
9727,"black",0,32,0,1,11,1,5,1,1,"train"
9729,"black",1,39,0,0,0,1,5,1,1,"train"
9730,"white",0,30,0,0,0,0,2,0,0,"train"
9731,"black",1,22,0,0,1,0,4,0,0,"train"
9732,"black",0,20,0,0,2,1,6,1,1,"test"
9733,"black",0,21,0,0,0,1,4,1,0,"train"
9734,"white",0,24,0,0,0,1,4,0,0,"train"
9735,"hispanic",0,49,0,0,2,0,1,0,0,"train"
9737,"white",0,50,0,0,2,1,1,0,0,"train"
9738,"black",0,30,0,0,3,0,7,0,1,"test"
9739,"black",0,51,0,0,12,1,8,1,1,"train"
9740,"black",0,21,0,2,2,0,9,1,1,"train"
9741,"black",0,21,1,0,1,1,10,1,1,"train"
9743,"black",0,31,0,0,1,1,10,0,1,"train"
9745,"black",0,23,0,0,2,0,7,1,1,"test"
9746,"hispanic",0,23,0,0,0,0,7,0,1,"test"
9747,"black",0,32,0,0,4,1,4,1,0,"train"
9748,"black",0,28,0,0,11,1,6,1,1,"train"
9749,"white",0,50,1,0,16,1,10,1,1,"train"
9750,"black",0,24,0,0,0,1,2,0,0,"train"
9752,"black",1,19,0,0,1,1,4,1,0,"test"
9753,"other",0,31,0,0,1,0,1,0,0,"train"
9754,"black",0,29,0,0,3,1,4,1,0,"train"
9755,"black",0,41,0,0,6,1,6,1,1,"train"
9756,"black",0,28,0,0,4,0,3,1,0,"train"
9758,"white",0,29,0,0,6,1,4,1,0,"test"
9759,"white",0,49,0,0,0,1,5,0,1,"train"
9767,"white",0,42,0,0,0,0,1,0,0,"train"
9771,"black",0,38,0,0,4,0,2,0,0,"train"
9773,"black",0,22,0,0,3,1,6,1,1,"train"
9774,"white",0,46,0,0,0,0,2,1,0,"train"
9776,"white",0,63,0,0,1,1,1,0,0,"test"
9777,"black",0,38,0,0,0,1,3,1,0,"train"
9778,"black",0,36,0,0,0,1,6,0,1,"train"
9780,"black",1,27,0,1,10,0,7,1,1,"test"
9781,"white",0,22,0,0,6,1,9,1,1,"train"
9782,"black",0,29,0,0,11,0,10,0,1,"train"
9783,"black",0,23,0,0,6,1,4,1,0,"train"
9784,"black",0,39,0,0,2,0,2,0,0,"train"
9785,"white",0,47,0,0,0,0,2,0,0,"train"
9786,"black",0,26,0,0,7,1,10,1,1,"train"
9787,"black",1,21,0,0,0,1,5,1,1,"train"
9788,"black",0,55,0,0,12,1,8,0,1,"test"
9789,"black",0,63,0,0,2,0,1,0,0,"test"
9790,"black",0,27,0,0,2,1,2,1,0,"train"
9791,"white",0,55,0,0,27,0,5,0,1,"train"
9793,"white",0,57,0,0,21,0,1,1,0,"test"
9795,"hispanic",0,24,0,0,1,1,2,0,0,"train"
9796,"other",0,54,0,0,2,0,2,1,0,"train"
9797,"black",0,30,0,0,2,1,4,1,0,"test"
9798,"black",0,26,0,1,3,0,6,0,1,"train"
9799,"white",0,26,0,0,0,1,5,1,1,"train"
9800,"white",0,37,0,0,1,0,2,0,0,"test"
9801,"black",0,25,0,0,4,0,5,0,1,"train"
9802,"black",0,34,0,0,0,1,1,0,0,"test"
9804,"hispanic",1,48,0,0,4,1,1,1,0,"test"
9805,"black",0,25,1,1,2,1,7,1,1,"test"
9806,"other",0,57,0,0,0,1,1,0,0,"train"
9808,"white",0,46,0,0,2,1,5,0,1,"train"
9809,"hispanic",0,21,0,0,0,1,3,1,0,"train"
9810,"black",0,32,0,0,8,1,9,0,1,"test"
9811,"black",1,25,0,0,5,1,9,1,1,"test"
9814,"black",0,35,0,0,4,1,8,1,1,"test"
9815,"black",1,33,0,0,2,1,3,1,0,"test"
9817,"black",0,26,0,0,2,1,5,1,1,"test"
9818,"white",0,49,0,0,10,1,5,1,1,"train"
9820,"black",0,29,0,0,2,0,4,0,0,"test"
9822,"white",0,28,0,0,6,0,4,1,0,"train"
9823,"black",0,53,0,0,20,1,5,0,1,"train"
9824,"hispanic",0,57,0,0,1,0,1,0,0,"train"
9826,"black",0,29,0,1,3,1,10,1,1,"test"
9827,"white",0,27,0,0,0,1,2,0,0,"train"
9830,"white",0,48,0,0,0,1,2,0,0,"train"
9831,"hispanic",0,29,0,0,0,0,2,1,0,"test"
9832,"white",0,25,0,0,1,0,4,1,0,"train"
9833,"white",0,67,0,0,0,1,1,0,0,"test"
9834,"black",0,29,0,0,2,0,5,0,1,"train"
9835,"black",1,53,0,0,3,1,2,0,0,"train"
9837,"white",0,23,0,0,1,1,5,0,1,"train"
9838,"black",0,49,0,0,0,1,1,0,0,"train"
9840,"white",1,44,0,0,0,0,1,0,0,"test"
9842,"hispanic",1,55,0,0,0,1,1,0,0,"test"
9843,"black",0,26,1,0,10,1,8,1,1,"train"
9844,"white",0,51,0,0,2,1,1,1,0,"train"
9845,"black",0,46,0,0,0,0,1,0,0,"train"
9846,"white",0,30,0,0,1,1,3,1,0,"test"
9847,"black",1,48,0,0,0,1,6,1,1,"test"
9851,"black",0,77,0,0,1,0,1,1,0,"train"
9852,"black",0,21,0,2,2,1,10,1,1,"train"
9853,"white",0,46,0,0,11,1,6,1,1,"train"
9854,"black",0,54,0,0,4,1,3,1,0,"test"
9855,"white",0,54,0,0,3,1,2,0,0,"test"
9856,"black",0,26,0,0,15,1,9,0,1,"train"
9857,"black",0,23,0,1,8,1,9,1,1,"test"
9858,"hispanic",0,27,0,0,1,1,2,0,0,"train"
9861,"white",0,39,0,0,2,1,2,0,0,"train"
9862,"hispanic",0,35,0,0,13,1,7,0,1,"train"
9864,"black",0,29,0,0,1,0,1,1,0,"train"
9865,"black",0,30,1,0,9,0,4,1,0,"train"
9867,"black",0,41,0,0,6,1,3,0,0,"train"
9868,"black",0,32,0,0,1,0,10,0,1,"train"
9869,"black",0,48,0,0,12,0,6,0,1,"test"
9871,"white",0,39,0,0,2,1,6,0,1,"train"
9872,"black",0,52,0,0,0,0,6,1,1,"train"
9875,"black",0,31,0,1,3,1,1,1,0,"test"
9877,"white",0,22,0,0,1,1,5,1,1,"test"
9879,"black",0,56,0,0,4,0,3,1,0,"train"
9880,"white",1,46,0,0,0,0,1,0,0,"test"
9881,"white",1,52,0,0,23,1,7,1,1,"train"
9883,"black",0,29,0,0,7,1,4,1,0,"train"
9885,"black",1,22,0,0,0,1,7,0,1,"train"
9886,"hispanic",0,32,0,0,1,1,1,0,0,"train"
9888,"black",0,39,0,0,8,1,4,0,0,"train"
9889,"black",0,35,0,0,9,1,6,0,1,"test"
9890,"black",0,26,0,0,1,0,1,0,0,"train"
9891,"black",0,27,0,0,1,1,2,0,0,"test"
9892,"black",0,27,0,0,5,1,10,1,1,"train"
9894,"white",1,34,0,0,10,1,9,1,1,"test"
9898,"black",0,47,0,0,21,1,9,1,1,"test"
9899,"black",0,27,0,0,2,0,2,0,0,"test"
9900,"hispanic",0,27,0,0,6,1,6,0,1,"test"
9902,"black",1,32,0,0,0,0,1,1,0,"train"
9903,"hispanic",0,28,0,0,8,0,8,1,1,"test"
9904,"black",0,25,0,0,5,1,9,1,1,"test"
9905,"white",0,22,0,0,2,0,5,1,1,"train"
9906,"white",0,43,0,0,4,0,2,0,0,"train"
9907,"black",0,52,0,0,7,1,9,1,1,"test"
9908,"black",0,21,0,0,2,1,10,1,1,"train"
9909,"black",0,28,0,1,11,1,9,1,1,"test"
9910,"black",0,21,0,0,1,1,9,1,1,"test"
9912,"hispanic",0,26,0,0,0,1,6,0,1,"train"
9914,"white",0,23,0,1,4,0,4,1,0,"train"
9915,"hispanic",0,39,0,0,3,0,1,0,0,"test"
9917,"black",0,31,0,0,1,0,1,0,0,"train"
9918,"white",0,34,0,0,1,0,5,0,1,"test"
9919,"black",0,32,0,0,0,0,4,0,0,"train"
9920,"white",1,50,0,0,0,0,3,1,0,"train"
9921,"black",0,27,0,0,1,0,5,0,1,"train"
9922,"black",1,26,0,1,4,1,3,0,0,"test"
9923,"black",0,27,1,0,4,1,5,1,1,"test"
9924,"white",0,29,0,0,0,1,3,1,0,"test"
9926,"white",0,30,0,0,11,0,10,1,1,"train"
9931,"black",0,58,0,0,0,0,1,0,0,"test"
9933,"black",0,27,2,0,14,1,10,1,1,"train"
9934,"black",0,28,0,0,5,1,5,1,1,"train"
9935,"black",0,24,0,5,15,1,10,1,1,"test"
9937,"black",0,45,0,0,1,1,1,1,0,"train"
9939,"white",0,50,0,0,0,0,1,0,0,"train"
9940,"black",1,30,0,0,15,1,9,1,1,"train"
9941,"hispanic",0,25,0,0,1,1,3,1,0,"test"
9942,"hispanic",0,46,0,0,0,1,1,0,0,"train"
9944,"white",0,43,0,0,0,1,1,1,0,"train"
9945,"white",0,24,0,0,0,1,2,1,0,"train"
9948,"black",0,34,0,0,10,1,7,0,1,"train"
9949,"hispanic",0,56,0,0,2,1,1,0,0,"train"
9951,"white",0,26,0,0,2,1,2,0,0,"test"
9952,"white",0,31,0,0,0,1,1,0,0,"train"
9953,"black",0,23,0,0,1,1,3,1,0,"test"
9955,"black",0,39,0,0,0,1,1,0,0,"train"
9956,"black",0,50,0,0,4,1,1,1,0,"train"
9959,"black",1,22,0,0,0,0,6,0,1,"test"
9960,"black",1,25,0,0,0,0,2,0,0,"train"
9963,"black",1,21,0,1,2,1,9,0,1,"train"
9965,"white",0,20,0,0,1,1,4,0,0,"test"
9966,"black",0,54,0,0,12,0,5,1,1,"train"
9968,"black",1,27,0,0,2,1,6,1,1,"test"
9969,"white",0,45,0,0,5,1,5,1,1,"train"
9970,"black",0,34,3,1,13,1,7,1,1,"train"
9971,"white",1,55,0,0,0,1,1,0,0,"train"
9972,"black",0,24,0,0,0,0,2,0,0,"test"
9973,"black",0,20,0,0,0,1,10,1,1,"train"
9977,"black",0,37,0,0,5,0,5,1,1,"test"
9979,"white",1,34,0,0,1,0,1,0,0,"train"
9980,"black",1,41,0,0,2,1,6,1,1,"train"
9981,"black",0,21,0,0,1,1,6,1,1,"train"
9983,"black",0,22,0,0,3,1,3,1,0,"train"
9984,"black",0,24,0,0,0,1,8,0,1,"train"
9985,"white",0,42,0,0,8,1,4,0,0,"test"
9987,"black",1,23,0,0,0,0,4,1,0,"train"
9988,"black",1,40,0,0,1,1,1,0,0,"test"
9989,"black",0,19,3,0,2,1,9,1,1,"test"
9991,"white",0,20,0,0,0,0,4,0,0,"test"
9996,"white",1,44,0,0,0,1,1,1,0,"train"
9997,"black",0,20,0,0,0,0,4,0,0,"train"
10004,"black",0,27,0,0,5,0,5,0,1,"train"
10006,"white",0,20,0,0,0,0,10,1,1,"train"
10007,"black",0,20,0,0,0,1,6,0,1,"train"
10008,"white",0,28,0,0,1,1,4,1,0,"train"
10009,"black",0,29,0,0,9,1,7,1,1,"train"
10010,"black",0,21,0,0,0,1,9,1,1,"train"
10011,"black",0,45,0,0,4,0,3,1,0,"train"
10012,"black",1,24,0,0,2,1,6,1,1,"train"
10013,"black",0,60,0,0,15,1,4,1,0,"train"
10015,"black",0,43,1,0,8,1,4,1,0,"train"
10017,"other",0,21,0,0,0,1,4,1,0,"train"
10018,"black",1,24,0,0,0,1,5,0,1,"train"
10019,"black",0,23,0,1,3,1,5,1,1,"train"
10020,"white",0,27,0,0,0,1,4,0,0,"test"
10021,"white",0,24,0,0,0,1,4,0,0,"test"
10022,"black",0,31,0,1,6,0,6,1,1,"test"
10025,"black",0,22,0,0,0,1,4,1,0,"test"
10027,"black",1,46,0,0,4,1,6,0,1,"test"
10028,"black",0,53,0,0,3,0,9,0,1,"test"
10029,"white",0,54,0,0,0,1,1,0,0,"train"
10032,"white",1,37,0,0,5,1,2,1,0,"test"
10033,"black",1,35,0,0,7,1,6,1,1,"test"
10035,"black",1,53,0,0,0,1,5,0,1,"train"
10036,"black",0,26,0,0,9,0,4,1,0,"test"
10037,"black",0,48,0,0,7,0,4,1,0,"train"
10039,"black",0,63,0,0,22,0,9,1,1,"train"
10040,"black",1,56,0,0,2,0,1,1,0,"train"
10042,"black",0,25,0,0,6,1,7,1,1,"test"
10043,"white",1,49,0,0,0,1,1,0,0,"train"
10044,"white",0,34,0,0,0,0,2,1,0,"train"
10045,"black",0,21,0,0,0,0,6,1,1,"test"
10046,"white",0,23,0,0,0,1,6,1,1,"train"
10047,"white",0,57,0,0,0,1,1,0,0,"test"
10048,"white",0,29,0,1,8,1,5,1,1,"train"
10050,"other",1,34,0,0,0,1,2,0,0,"test"
10051,"white",0,25,0,0,5,1,10,1,1,"train"
10052,"black",1,42,0,0,1,1,5,0,1,"train"
10054,"black",0,51,0,0,1,1,5,0,1,"train"
10055,"black",0,26,0,0,7,1,7,0,1,"train"
10056,"other",0,31,0,1,5,0,2,0,0,"train"
10057,"black",0,34,0,1,9,1,8,0,1,"train"
10058,"black",0,53,0,0,13,0,5,0,1,"train"
10059,"black",1,43,0,0,6,1,7,0,1,"train"
10061,"black",0,34,0,0,0,1,1,0,0,"train"
10062,"white",1,27,0,0,2,1,5,1,1,"train"
10064,"black",0,51,0,0,0,0,1,0,0,"test"
10065,"white",0,26,0,0,1,0,4,0,0,"test"
10066,"black",0,47,0,0,5,1,6,0,1,"train"
10068,"white",0,22,0,0,0,1,4,0,0,"test"
10069,"white",1,36,0,0,0,1,2,0,0,"test"
10071,"hispanic",1,36,0,0,1,0,3,0,0,"train"
10072,"white",0,41,0,0,4,1,3,1,0,"test"
10073,"black",0,37,0,0,2,0,2,0,0,"train"
10076,"black",0,21,0,0,2,1,4,0,0,"test"
10077,"black",0,25,0,3,6,0,6,0,1,"train"
10078,"hispanic",0,27,0,0,1,1,4,1,0,"train"
10079,"hispanic",1,31,0,0,2,1,3,1,0,"test"
10081,"black",0,24,0,0,7,0,8,1,1,"train"
10083,"white",0,33,0,0,0,0,1,0,0,"train"
10084,"white",0,46,0,0,5,1,5,0,1,"train"
10086,"white",1,44,0,0,3,1,2,1,0,"train"
10087,"white",0,46,0,0,0,1,2,1,0,"test"
10088,"black",1,28,0,0,1,1,2,0,0,"test"
10091,"black",0,28,1,0,5,1,5,1,1,"test"
10092,"black",0,66,0,0,5,1,2,1,0,"train"
10094,"white",0,20,0,0,0,0,3,0,0,"test"
10095,"black",0,27,0,0,2,1,3,0,0,"train"
10096,"other",1,24,0,0,0,1,4,0,0,"train"
10097,"black",0,25,0,0,3,1,3,1,0,"train"
10105,"white",0,31,0,0,8,0,9,0,1,"train"
10107,"black",1,39,0,0,1,1,5,0,1,"test"
10110,"black",1,41,0,0,7,1,4,1,0,"train"
10111,"black",0,26,0,0,0,1,2,0,0,"train"
10112,"black",0,25,0,0,2,0,5,1,1,"train"
10115,"black",0,35,0,0,5,1,2,0,0,"test"
10118,"hispanic",0,55,0,0,0,0,1,0,0,"train"
10119,"black",0,22,0,0,2,1,9,1,1,"train"
10120,"other",1,29,0,0,2,0,2,1,0,"train"
10121,"black",0,25,0,0,7,1,9,1,1,"train"
10123,"white",0,50,0,0,18,0,6,1,1,"test"
10124,"white",1,27,0,0,2,0,2,0,0,"train"
10125,"hispanic",0,50,0,0,5,1,1,1,0,"test"
10126,"white",1,20,0,0,0,0,6,1,1,"test"
10127,"white",0,56,0,0,5,0,7,0,1,"train"
10129,"black",0,25,0,0,5,1,8,1,1,"train"
10130,"black",1,48,0,0,1,1,1,0,0,"test"
10131,"black",0,21,0,0,1,1,9,0,1,"train"
10132,"white",0,31,0,0,2,0,1,1,0,"train"
10133,"white",0,35,0,0,0,0,2,0,0,"train"
10134,"hispanic",0,25,0,0,6,0,7,1,1,"train"
10136,"black",0,34,0,0,2,1,3,1,0,"train"
10137,"black",0,32,0,0,0,1,7,0,1,"test"
10138,"hispanic",0,33,0,0,1,0,2,0,0,"train"
10139,"black",1,31,0,0,1,1,3,1,0,"test"
10141,"black",0,29,0,0,6,1,6,1,1,"train"
10142,"black",0,25,0,0,2,1,8,0,1,"test"
10143,"black",0,26,0,0,13,0,8,0,1,"test"
10145,"hispanic",1,44,0,0,0,0,1,0,0,"train"
10148,"black",0,31,0,0,11,0,7,1,1,"train"
10150,"black",0,28,0,0,3,0,2,1,0,"test"
10151,"hispanic",1,47,0,0,1,1,1,0,0,"test"
10157,"black",1,27,0,1,10,1,9,1,1,"test"
10158,"black",0,24,0,0,0,1,9,1,1,"train"
10159,"white",0,49,0,0,0,1,1,0,0,"test"
10161,"white",1,40,0,0,0,1,2,0,0,"train"
10163,"black",0,22,0,0,4,0,6,0,1,"train"
10165,"black",0,28,0,0,5,1,2,1,0,"train"
10166,"white",1,51,0,0,1,1,1,0,0,"train"
